"Latitude","Longitude","problem"
25.510251,81.651738,"Lightening"
25.513099,81.656123,"Lightening"
25.514522,81.651989,"Pothole"
25.515139,81.644827,"Pothole"
25.506364,81.652368,"Pothole"
25.506507,81.651234,"Pothole"
25.50653,81.652997,"Accident"
25.506507,81.651234,"Pothole"
25.50653,81.652997,"Pothole"
25.496345,81.655139,"Pothole"
25.496345,81.655139,"Pothole"
25.50076,81.67372,"Pothole"
25.415531,81.551264,"Accident"
25.414463,81.546325,"Lightening"
25.412485,81.549338,"Accident"
25.415118,81.546189,"Accident"
25.412149,81.546909,"Pothole"
25.414661,81.552504,"Lightening"
25.414661,81.552504,"Pothole"
25.413674,81.553732,"Pothole"
25.40972,81.55079,"Accident"
25.409883,81.554984,"Pothole"
25.409883,81.554984,"Lightening"
25.40972,81.55079,"Lightening"
25.410836,81.550958,"Accident"
25.410883,81.550145,"Pothole"
25.40972,81.55079,"Lightening"
25.410592,81.555914,"Accident"
25.40972,81.55079,"Lightening"
25.412421,81.552334,"Lightening"
25.411387,81.554345,"Lightening"
25.412421,81.552334,"Lightening"
25.412421,81.552334,"Pothole"
25.411387,81.554345,"Accident"
25.400153,81.556621,"Accident"
25.401335,81.551944,"Accident"
25.400781,81.55438,"Accident"
25.400935,81.546389,"Lightening"
25.400153,81.556621,"Accident"
25.400153,81.556621,"Pothole"
25.400935,81.546389,"Accident"
25.400846,81.548527,"Lightening"
25.400153,81.556621,"Pothole"
25.400781,81.55438,"Lightening"
25.399494,81.550125,"Lightening"
25.400781,81.55438,"Lightening"
25.400398,81.555893,"Accident"
25.400781,81.55438,"Pothole"
25.400935,81.546389,"Lightening"
25.400846,81.548527,"Accident"
25.400153,81.556621,"Pothole"
25.400153,81.556621,"Accident"
25.401537,81.556632,"Lightening"
25.401537,81.556632,"Accident"
25.401537,81.556632,"Lightening"
25.398726,81.553828,"Accident"
25.401537,81.556632,"Lightening"
25.401537,81.556632,"Pothole"
25.401537,81.556632,"Accident"
25.397847,81.557113,"Lightening"
25.401537,81.556632,"Pothole"
25.398317,81.55429,"Pothole"
25.401537,81.556632,"Lightening"
25.401537,81.556632,"Accident"
25.400153,81.556621,"Lightening"
25.399494,81.550125,"Lightening"
25.400781,81.55438,"Lightening"
25.400607,81.555136,"Pothole"
25.398317,81.55429,"Lightening"
25.398264,81.552351,"Accident"
25.398264,81.552351,"Accident"
25.399494,81.550125,"Pothole"
25.399494,81.550125,"Pothole"
25.398264,81.552351,"Lightening"
25.398264,81.552351,"Pothole"
25.397847,81.557113,"Lightening"
25.401537,81.556632,"Pothole"
25.397663,81.557614,"Lightening"
25.399494,81.550125,"Pothole"
25.397847,81.557113,"Accident"
25.397663,81.557614,"Lightening"
25.406807,81.531442,"Accident"
25.404922,81.539883,"Accident"
25.404922,81.539883,"Accident"
25.404922,81.539883,"Lightening"
25.404922,81.539883,"Pothole"
25.404429,81.532885,"Accident"
25.404922,81.539883,"Lightening"
25.400403,81.530023,"Lightening"
25.404922,81.539883,"Pothole"
25.404827,81.530228,"Pothole"
25.404827,81.530228,"Lightening"
25.404922,81.539883,"Lightening"
25.404429,81.532885,"Pothole"
25.402007,81.530494,"Lightening"
25.406807,81.531442,"Accident"
25.404827,81.530228,"Accident"
25.404922,81.539883,"Accident"
25.402257,81.545484,"Accident"
25.39966,81.544495,"Accident"
25.399398,81.548427,"Pothole"
25.399538,81.541866,"Pothole"
25.399803,81.548523,"Lightening"
25.402837,81.54395,"Pothole"
25.401487,81.543773,"Pothole"
25.39966,81.544495,"Accident"
25.399803,81.548523,"Lightening"
25.401283,81.54605,"Pothole"
25.403233,81.539894,"Lightening"
25.402541,81.546094,"Lightening"
25.40076,81.543927,"Pothole"
25.402066,81.541157,"Lightening"
25.401487,81.543773,"Accident"
25.402257,81.545484,"Accident"
25.400481,81.540805,"Accident"
25.399538,81.541866,"Lightening"
25.399538,81.541866,"Accident"
25.402541,81.546094,"Accident"
25.399538,81.541866,"Lightening"
25.401487,81.543773,"Pothole"
25.402257,81.545484,"Accident"
25.401283,81.54605,"Pothole"
25.401283,81.54605,"Pothole"
25.402541,81.546094,"Pothole"
25.402541,81.546094,"Pothole"
25.400125,81.543236,"Pothole"
25.403233,81.539894,"Pothole"
25.403233,81.539894,"Accident"
25.403233,81.539894,"Pothole"
25.403233,81.539894,"Pothole"
25.39966,81.544495,"Lightening"
25.400481,81.540805,"Lightening"
25.403755,81.538964,"Pothole"
25.399803,81.548523,"Lightening"
25.401177,81.542187,"Accident"
25.399809,81.545123,"Pothole"
25.401277,81.535326,"Accident"
25.402375,81.539525,"Pothole"
25.400495,81.531269,"Lightening"
25.402917,81.536789,"Accident"
25.400495,81.531269,"Lightening"
25.402375,81.539525,"Accident"
25.402375,81.539525,"Pothole"
25.402375,81.539525,"Accident"
25.401277,81.535326,"Pothole"
25.401277,81.535326,"Pothole"
25.401159,81.537178,"Lightening"
25.399589,81.535488,"Accident"
25.401917,81.540544,"Lightening"
25.401277,81.535326,"Pothole"
25.402917,81.536789,"Accident"
25.401277,81.535326,"Accident"
25.402917,81.536789,"Lightening"
25.401917,81.540544,"Pothole"
25.401159,81.537178,"Pothole"
25.399569,81.531232,"Pothole"
25.401917,81.540544,"Pothole"
25.39913,81.537425,"Pothole"
25.402375,81.539525,"Lightening"
25.402375,81.539525,"Accident"
25.399569,81.531232,"Lightening"
25.398335,81.549206,"Lightening"
25.399394,81.541915,"Accident"
25.399394,81.541915,"Accident"
25.398561,81.547335,"Lightening"
25.398106,81.543571,"Pothole"
25.399018,81.547188,"Pothole"
25.399394,81.541915,"Pothole"
25.399394,81.541915,"Lightening"
25.399394,81.541915,"Pothole"
25.399394,81.541915,"Pothole"
25.398561,81.547335,"Pothole"
25.399018,81.547188,"Accident"
25.399394,81.541915,"Lightening"
25.398561,81.547335,"Pothole"
25.399018,81.547188,"Lightening"
25.398419,81.548542,"Lightening"
25.398335,81.549206,"Accident"
25.399018,81.547188,"Lightening"
25.399394,81.541915,"Pothole"
25.399018,81.547188,"Lightening"
25.399394,81.541915,"Accident"
25.397515,81.550008,"Lightening"
25.396966,81.546848,"Accident"
25.392498,81.552883,"Pothole"
25.390066,81.550297,"Pothole"
25.390551,81.552269,"Lightening"
25.392207,81.546409,"Pothole"
25.390551,81.552269,"Lightening"
25.393299,81.549946,"Pothole"
25.394929,81.545229,"Accident"
25.397766,81.554995,"Lightening"
25.397766,81.554995,"Lightening"
25.395449,81.544013,"Pothole"
25.393059,81.538072,"Accident"
25.397405,81.538565,"Accident"
25.397405,81.538565,"Pothole"
25.395449,81.544013,"Accident"
25.395985,81.539654,"Accident"
25.395586,81.536189,"Accident"
25.397405,81.538565,"Accident"
25.397405,81.538565,"Accident"
25.397405,81.538565,"Accident"
25.397405,81.538565,"Accident"
25.395951,81.538797,"Pothole"
25.395449,81.544013,"Pothole"
25.395449,81.544013,"Accident"
25.395449,81.544013,"Accident"
25.395985,81.539654,"Lightening"
25.394813,81.536239,"Accident"
25.395308,81.542377,"Pothole"
25.395273,81.543461,"Pothole"
25.395273,81.543461,"Lightening"
25.395273,81.543461,"Lightening"
25.391881,81.540011,"Pothole"
25.390407,81.532048,"Accident"
25.387416,81.5454,"Accident"
25.38412,81.543737,"Lightening"
25.377206,81.54254,"Lightening"
25.377476,81.540564,"Accident"
25.415374,81.639467,"Pothole"
25.415374,81.639467,"Lightening"
25.413837,81.636026,"Lightening"
25.416734,81.649833,"Accident"
25.417693,81.652896,"Accident"
25.416734,81.649833,"Pothole"
25.416734,81.649833,"Accident"
25.417799,81.650426,"Pothole"
25.417693,81.652896,"Accident"
25.417799,81.650426,"Accident"
25.41925,81.648573,"Pothole"
25.40881,81.654959,"Accident"
25.412856,81.659548,"Accident"
25.40881,81.654959,"Pothole"
25.412856,81.659548,"Accident"
25.412856,81.659548,"Pothole"
25.40881,81.654959,"Pothole"
25.40881,81.654959,"Lightening"
25.408673,81.655835,"Lightening"
25.410481,81.657088,"Accident"
25.410936,81.653287,"Accident"
25.40881,81.654959,"Pothole"
25.410936,81.653287,"Pothole"
25.408673,81.655835,"Accident"
25.408673,81.655835,"Pothole"
25.410243,81.655349,"Lightening"
25.411844,81.661226,"Lightening"
25.411844,81.661226,"Lightening"
25.408673,81.655835,"Lightening"
25.40881,81.654959,"Lightening"
25.40881,81.654959,"Accident"
25.40881,81.654959,"Pothole"
25.410936,81.653287,"Lightening"
25.410328,81.660432,"Accident"
25.411844,81.661226,"Accident"
25.412856,81.659548,"Accident"
25.410243,81.655349,"Accident"
25.412856,81.659548,"Lightening"
25.412856,81.659548,"Lightening"
25.411512,81.657818,"Pothole"
25.412856,81.659548,"Accident"
25.412856,81.659548,"Pothole"
25.409383,81.660377,"Lightening"
25.411512,81.657818,"Pothole"
25.412856,81.659548,"Accident"
25.412856,81.659548,"Pothole"
25.413321,81.661614,"Accident"
25.412856,81.659548,"Lightening"
25.413321,81.661614,"Lightening"
25.410081,81.664499,"Pothole"
25.4114,81.663041,"Lightening"
25.414321,81.658418,"Accident"
25.414439,81.655195,"Accident"
25.414198,81.657683,"Accident"
25.414439,81.655195,"Lightening"
25.414439,81.655195,"Pothole"
25.415555,81.656525,"Accident"
25.416655,81.656937,"Accident"
25.416039,81.656288,"Accident"
25.415402,81.658755,"Accident"
25.416655,81.656937,"Lightening"
25.416655,81.656937,"Lightening"
25.416655,81.656937,"Lightening"
25.416655,81.656937,"Lightening"
25.414198,81.657683,"Accident"
25.416655,81.656937,"Accident"
25.416039,81.656288,"Pothole"
25.414321,81.658418,"Accident"
25.416655,81.656937,"Pothole"
25.414439,81.655195,"Accident"
25.415903,81.659541,"Lightening"
25.414321,81.658418,"Accident"
25.415903,81.659541,"Accident"
25.415075,81.656039,"Pothole"
25.416655,81.656937,"Pothole"
25.416655,81.656937,"Lightening"
25.414198,81.657683,"Pothole"
25.413808,81.659512,"Pothole"
25.413808,81.659512,"Accident"
25.414849,81.660467,"Pothole"
25.42048,81.655227,"Pothole"
25.419212,81.654036,"Accident"
25.42048,81.655227,"Pothole"
25.419527,81.654014,"Pothole"
25.42048,81.655227,"Pothole"
25.42048,81.655227,"Accident"
25.419212,81.654036,"Accident"
25.420124,81.654513,"Lightening"
25.42048,81.655227,"Pothole"
25.419527,81.654014,"Lightening"
25.419212,81.654036,"Pothole"
25.42048,81.655227,"Lightening"
25.419527,81.654014,"Pothole"
25.420124,81.654513,"Lightening"
25.419527,81.654014,"Lightening"
25.409324,81.652827,"Pothole"
25.408947,81.652895,"Lightening"
25.40895,81.649946,"Pothole"
25.409324,81.652827,"Lightening"
25.408246,81.650699,"Pothole"
25.40985,81.653462,"Lightening"
25.409324,81.652827,"Lightening"
25.408947,81.652895,"Lightening"
25.409324,81.652827,"Lightening"
25.409324,81.652827,"Pothole"
25.408571,81.650797,"Pothole"
25.408571,81.650797,"Accident"
25.409324,81.652827,"Lightening"
25.408947,81.652895,"Accident"
25.40895,81.649946,"Accident"
25.408571,81.650797,"Accident"
25.408571,81.650797,"Pothole"
25.408947,81.652895,"Pothole"
25.410046,81.652149,"Pothole"
25.408925,81.650143,"Accident"
25.408925,81.650143,"Accident"
25.408925,81.650143,"Pothole"
25.409701,81.652773,"Pothole"
25.415272,81.649068,"Lightening"
25.415002,81.651316,"Pothole"
25.416668,81.653957,"Lightening"
25.415332,81.653235,"Accident"
25.415417,81.650404,"Lightening"
25.41521,81.652605,"Accident"
25.415002,81.651316,"Accident"
25.416668,81.653957,"Lightening"
25.416221,81.65311,"Accident"
25.416482,81.652035,"Accident"
25.416716,81.653279,"Accident"
25.415002,81.651316,"Pothole"
25.416348,81.644335,"Accident"
25.415417,81.650404,"Accident"
25.415332,81.653235,"Lightening"
25.415332,81.653235,"Pothole"
25.416322,81.648894,"Lightening"
25.415332,81.653235,"Accident"
25.416668,81.653957,"Lightening"
25.415002,81.651316,"Lightening"
25.415106,81.651946,"Pothole"
25.416348,81.644335,"Lightening"
25.416348,81.644335,"Lightening"
25.415417,81.650404,"Pothole"
25.415106,81.651946,"Lightening"
25.416668,81.653957,"Pothole"
25.416348,81.644335,"Accident"
25.415332,81.653235,"Pothole"
25.415304,81.649745,"Accident"
25.415332,81.653235,"Accident"
25.415002,81.651316,"Pothole"
25.416348,81.644335,"Pothole"
25.415106,81.651946,"Pothole"
25.413091,81.649583,"Lightening"
25.412057,81.65066,"Accident"
25.413979,81.644854,"Lightening"
25.412057,81.65066,"Lightening"
25.412057,81.65066,"Pothole"
25.412057,81.65066,"Lightening"
25.412923,81.646458,"Pothole"
25.414958,81.644727,"Pothole"
25.414958,81.644727,"Pothole"
25.412057,81.65066,"Accident"
25.411001,81.650156,"Lightening"
25.412057,81.65066,"Lightening"
25.411001,81.650156,"Accident"
25.412057,81.65066,"Lightening"
25.412057,81.65066,"Lightening"
25.410556,81.650663,"Accident"
25.411434,81.649169,"Lightening"
25.410976,81.651526,"Accident"
25.411078,81.649598,"Accident"
25.412057,81.65066,"Pothole"
25.413979,81.644854,"Accident"
25.413979,81.644854,"Accident"
25.414958,81.644727,"Pothole"
25.413979,81.644854,"Accident"
25.413091,81.649583,"Lightening"
25.413979,81.644854,"Accident"
25.413979,81.644854,"Accident"
25.413979,81.644854,"Accident"
25.413308,81.646269,"Lightening"
25.413091,81.649583,"Lightening"
25.413494,81.657247,"Lightening"
25.412592,81.654604,"Pothole"
25.413494,81.657247,"Lightening"
25.413199,81.650724,"Accident"
25.413494,81.657247,"Lightening"
25.413462,81.653231,"Accident"
25.412923,81.654432,"Pothole"
25.412543,81.655282,"Pothole"
25.413299,81.651971,"Lightening"
25.413249,81.651325,"Pothole"
25.413358,81.652601,"Pothole"
25.412543,81.655282,"Pothole"
25.412543,81.655282,"Lightening"
25.413494,81.657247,"Accident"
25.412592,81.654604,"Pothole"
25.413358,81.652601,"Lightening"
25.412543,81.655282,"Accident"
25.412543,81.655282,"Pothole"
25.412592,81.654604,"Accident"
25.413417,81.656707,"Pothole"
25.412543,81.655282,"Accident"
25.413358,81.652601,"Lightening"
25.412923,81.654432,"Pothole"
25.414464,81.653826,"Lightening"
25.413314,81.656123,"Lightening"
25.412592,81.654604,"Pothole"
25.414464,81.653826,"Accident"
25.413314,81.656123,"Pothole"
25.413494,81.657247,"Accident"
25.412592,81.654604,"Pothole"
25.411571,81.659592,"Lightening"
25.412592,81.654604,"Lightening"
25.412543,81.655282,"Pothole"
25.412543,81.655282,"Pothole"
25.412592,81.654604,"Accident"
25.412543,81.655282,"Pothole"
25.412592,81.654604,"Lightening"
25.413314,81.656123,"Pothole"
25.412543,81.655282,"Lightening"
25.412923,81.654432,"Accident"
25.413314,81.656123,"Lightening"
25.412676,81.639197,"Lightening"
25.41262,81.641184,"Pothole"
25.411878,81.645052,"Lightening"
25.411878,81.645052,"Pothole"
25.41262,81.641184,"Lightening"
25.414292,81.637942,"Pothole"
25.411403,81.641858,"Pothole"
25.41388,81.6392,"Accident"
25.414344,81.640995,"Accident"
25.411403,81.641858,"Pothole"
25.411878,81.645052,"Accident"
25.411403,81.641858,"Pothole"
25.415169,81.642962,"Lightening"
25.415169,81.642962,"Lightening"
25.415169,81.642962,"Accident"
25.415169,81.642962,"Pothole"
25.415169,81.642962,"Pothole"
25.415169,81.642962,"Accident"
25.409954,81.640597,"Accident"
25.406909,81.638574,"Lightening"
25.411233,81.638642,"Pothole"
25.41165,81.639114,"Pothole"
25.411393,81.637315,"Accident"
25.411233,81.638642,"Pothole"
25.411233,81.638642,"Accident"
25.41165,81.639114,"Accident"
25.409533,81.642953,"Lightening"
25.409626,81.642304,"Lightening"
25.409503,81.64491,"Pothole"
25.408747,81.643633,"Accident"
25.409626,81.642304,"Pothole"
25.409503,81.64491,"Accident"
25.407148,81.642676,"Accident"
25.408747,81.643633,"Accident"
25.407148,81.642676,"Lightening"
25.408884,81.640501,"Lightening"
25.407148,81.642676,"Lightening"
25.407148,81.642676,"Pothole"
25.407679,81.641566,"Pothole"
25.409626,81.642304,"Pothole"
25.406208,81.64202,"Pothole"
25.408747,81.643633,"Accident"
25.409503,81.64491,"Accident"
25.407148,81.642676,"Accident"
25.408747,81.643633,"Lightening"
25.406833,81.642547,"Pothole"
25.409503,81.64491,"Lightening"
25.402787,81.649257,"Accident"
25.401511,81.644758,"Accident"
25.401816,81.645804,"Lightening"
25.404497,81.642705,"Accident"
25.400781,81.649016,"Lightening"
25.401816,81.645804,"Pothole"
25.402682,81.642761,"Accident"
25.400781,81.649016,"Accident"
25.402537,81.644915,"Accident"
25.402911,81.643297,"Lightening"
25.401062,81.650468,"Pothole"
25.402682,81.642761,"Lightening"
25.402787,81.649257,"Accident"
25.401816,81.645804,"Lightening"
25.401816,81.645804,"Accident"
25.403231,81.640703,"Lightening"
25.402911,81.643297,"Pothole"
25.408062,81.653562,"Lightening"
25.406295,81.645027,"Lightening"
25.408062,81.653562,"Lightening"
25.408062,81.653562,"Pothole"
25.40653,81.653024,"Lightening"
25.405267,81.654797,"Accident"
25.406105,81.651634,"Accident"
25.408062,81.653562,"Lightening"
25.408062,81.653562,"Accident"
25.408062,81.653562,"Lightening"
25.405267,81.654797,"Lightening"
25.404593,81.649066,"Pothole"
25.405893,81.644148,"Lightening"
25.404593,81.649066,"Pothole"
25.406564,81.64493,"Pothole"
25.404593,81.649066,"Accident"
25.404593,81.649066,"Pothole"
25.404593,81.649066,"Accident"
25.405185,81.64445,"Lightening"
25.406705,81.654705,"Accident"
25.404576,81.652571,"Lightening"
25.40513,81.651024,"Lightening"
25.404946,81.652758,"Accident"
25.405185,81.64445,"Pothole"
25.405649,81.645101,"Accident"
25.404946,81.652758,"Pothole"
25.404593,81.649066,"Lightening"
25.399921,81.649335,"Pothole"
25.399921,81.649335,"Pothole"
25.402105,81.640352,"Lightening"
25.400872,81.635657,"Lightening"
25.398264,81.640003,"Pothole"
25.402105,81.640352,"Lightening"
25.400429,81.64212,"Lightening"
25.400141,81.63978,"Lightening"
25.401661,81.635474,"Accident"
25.399011,81.642407,"Lightening"
25.400429,81.64212,"Accident"
25.400702,81.634729,"Pothole"
25.400702,81.634729,"Pothole"
25.400702,81.634729,"Accident"
25.400702,81.634729,"Lightening"
25.402692,81.636188,"Lightening"
25.400969,81.637746,"Accident"
25.400969,81.637746,"Accident"
25.398264,81.640003,"Pothole"
25.398264,81.640003,"Pothole"
25.398264,81.640003,"Lightening"
25.401747,81.641729,"Lightening"
25.401747,81.641729,"Lightening"
25.398283,81.64686,"Lightening"
25.397884,81.630777,"Accident"
25.398174,81.632199,"Accident"
25.397884,81.630777,"Pothole"
25.396484,81.629997,"Accident"
25.398174,81.632199,"Pothole"
25.398545,81.631409,"Lightening"
25.398908,81.632889,"Accident"
25.398581,81.632491,"Accident"
25.397462,81.629779,"Pothole"
25.396337,81.629624,"Lightening"
25.396337,81.629624,"Lightening"
25.398866,81.632153,"Pothole"
25.392828,81.624741,"Pothole"
25.392828,81.624741,"Lightening"
25.392828,81.624741,"Pothole"
25.394753,81.628201,"Lightening"
25.394753,81.628201,"Pothole"
25.394214,81.627176,"Lightening"
25.394753,81.628201,"Pothole"
25.394753,81.628201,"Pothole"
25.394319,81.62573,"Accident"
25.394694,81.63318,"Lightening"
25.392708,81.639857,"Accident"
25.395239,81.631619,"Pothole"
25.394694,81.63318,"Pothole"
25.393171,81.638238,"Lightening"
25.393487,81.637358,"Pothole"
25.392577,81.634792,"Pothole"
25.394911,81.636634,"Pothole"
25.392708,81.639857,"Lightening"
25.39462,81.635092,"Lightening"
25.394694,81.63318,"Pothole"
25.393171,81.638238,"Lightening"
25.394911,81.636634,"Accident"
25.39288,81.631176,"Pothole"
25.393171,81.638238,"Lightening"
25.395258,81.630671,"Pothole"
25.393171,81.638238,"Pothole"
25.392321,81.638798,"Lightening"
25.393843,81.631335,"Pothole"
25.394959,81.632558,"Lightening"
25.393171,81.638238,"Pothole"
25.393252,81.633754,"Pothole"
25.393843,81.631335,"Accident"
25.395239,81.631619,"Lightening"
25.393995,81.632324,"Accident"
25.391732,81.639247,"Pothole"
25.393487,81.637358,"Lightening"
25.393843,81.631335,"Pothole"
25.399311,81.633918,"Accident"
